molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL5437660,CHEMBL5437660,CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)NC)CC3)CC2)c1,,7.7,3,7.7,9.19,IC50;Ki,B;F,cell membrane format;cell-based format,cell_based,9,D,2023,,437.02800000000025,3.9109000000000025,56.84,2,4,7,3,1,0.6956521739130435,0.679913264503675
CHEMBL1684128,CHEMBL1684128,CCCN1CCc2cccc3c2C1Cc1cccc(OCCCCN2CCN(c4ccccc4OC)CC2)c1-3,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,8,H,2011,,525.7370000000004,6.208700000000007,28.180000000000003,0,5,10,6,3,0.47058823529411764,0.293644900559273
CHEMBL4065510,CHEMBL4065510,NC(=O)c1cccc(-c2ccc(OC(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)c1,,7.7,3,7.42,7.7,EC50,F,cell-based format,cell_based,9,D,2017,,539.4630000000003,5.226100000000005,87.9,2,5,8,4,3,0.21428571428571427,0.3833063260682772
CHEMBL413275,CHEMBL413275,CC(=O)Nc1ccc(CN2C[C@H]3COc4ccc(C#N)cc4[C@@H]3C2)cc1,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,8,H,1999,,347.418,3.1246800000000015,65.36000000000001,1,4,3,4,2,0.3333333333333333,0.9263747662293762
CHEMBL271632,CHEMBL271632,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)sc6cc5CC4)n3C)cccc2n1,,7.7,1,7.7,7.7,Ki,F,cell-based format,cell_based,9,D,2008,,514.7240000000003,5.839840000000006,59.730000000000004,0,7,6,6,5,0.35714285714285715,0.2095809823972928
CHEMBL4877715,CHEMBL4877715,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3cccc4ccccc34)[C@@H]1CO2,,7.7,1,7.7,7.7,Ki,B,cell membrane format,other,9,D,2021,,446.54700000000014,4.192900000000003,60.03,1,5,7,5,3,0.37037037037037035,0.5516660361885406
CHEMBL143352,CHEMBL143352,COc1ccccc1N1CCN(CCCCNC(=O)c2cccn3nccc23)CC1,,7.7,1,7.7,7.7,Ki,B,single protein format,single_protein,8,H,2002,,407.5180000000001,2.6751000000000005,62.11,1,5,8,4,3,0.391304347826087,0.5819690758942085
CHEMBL2113358,CHEMBL2219577,Cc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)c2ccccc2n1,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,8,H,2003,,535.7100000000003,4.661120000000005,88.60000000000001,1,6,7,5,3,0.4666666666666667,0.44289616161144824
CHEMBL390181,CHEMBL390181,COc1ccc(C2=NO[C@@H](CCCN3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)C2)cc1OC,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,9,D,2007,,535.6350000000002,5.662400000000006,46.53,0,6,10,5,3,0.3870967741935484,0.3352587844465029
CHEMBL85711,CHEMBL85711,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ccccc34)CC1)CC2,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,8,H,2000,,451.61400000000026,5.490980000000005,56.13,1,3,5,5,3,0.4,0.5579540702876106
