molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL251142,CHEMBL251142,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCC(=O)N(C)CC1)c1ccccc1,,9.05,1,9.05,9.05,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL252340,CHEMBL252340,CCCCN1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cccc(O)c3)N2C1=O,,6.1,1,6.1,6.1,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL254190,CHEMBL254190,CC[C@H](c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1)N(CCCN(C)C)C(=O)c1ccc(Br)cc1,,7.92,1,7.92,7.92,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL254192,CHEMBL254192,Cc1ccc(C(=O)N(CCCN)Cc2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)cc1,,6.55,1,6.55,6.55,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL259256,CHEMBL259256,CCCCC(SC[C@H](N)C(=O)O)(c1ccccc1)c1ccccc1,,6.63,2,6.5,6.76,IC50;Ki,B,single protein format,single_protein,9,D,2008;2011,
CHEMBL259257,CHEMBL259257,CC(C)C(SC[C@H](N)C(=O)O)(c1ccccc1)c1ccccc1,,6.79,2,6.76,6.82,Ki,B,single protein format,single_protein,9,D,2008;2011,
CHEMBL261611,CHEMBL261611,N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccc2c(c1)OCO2)C(=O)O,,6.7,1,6.7,6.7,Ki,B,single protein format,single_protein,9,D,2008,
CHEMBL261613,CHEMBL261613,N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1)C(=O)O,,7.79,3,6.7,8.38,IC50;Ki,B,assay format;single protein format,mixed,9,D,2008;2011;2012,
CHEMBL262736,CHEMBL262736,CC(C)(C)[C@H](O)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1,,8.89,1,8.89,8.89,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL270138,CHEMBL270138,N[C@@H](CSC(c1ccccc1)(c1ccccc1)C1CCCCC1)C(=O)O,,6.76,1,6.76,6.76,Ki,B,single protein format,single_protein,9,D,2008,
CHEMBL272404,CHEMBL272404,COc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccc(OC)cc2)cc1,,6.22,1,6.22,6.22,Ki,B,single protein format,single_protein,9,D,2008,
CHEMBL3085794,CHEMBL3085794,COc1ccc(-c2coc3cc(Oc4c([N+](=O)[O-])cc([N+](=O)[O-])cc4C(F)(F)F)ccc3c2=O)cc1,,6.77,1,6.77,6.77,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087414,CHEMBL3087414,O=c1cc(-c2ccccc2)oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])cc(O)c12,,6.87,1,6.87,6.87,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087415,CHEMBL3087415,O=c1cc(-c2ccccc2)oc2cc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)cc(O)c12,,6.91,1,6.91,6.91,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087416,CHEMBL3087416,O=c1cc(-c2ccccc2)oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc(O)c12,,6.91,1,6.91,6.91,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087417,CHEMBL3087417,O=c1cc(-c2ccc(O)cc2)oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])cc(O)c12,,7.01,1,7.01,7.01,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087418,CHEMBL3087418,O=c1cc(-c2ccc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)cc2)oc2cc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)cc(O)c12,,7.57,1,7.57,7.57,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087419,CHEMBL3087419,O=c1cc(-c2ccc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc2)oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc(O)c12,,7.64,1,7.64,7.64,IC50,B,single protein format,single_protein,9,D,2013,
