molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL1092270,CHEMBL1092270,CCCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,,9.92,1,9.92,9.92,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1092271,CHEMBL1092271,C=CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,,10.8,1,10.8,10.8,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093018,CHEMBL1093018,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccccc1I,,9.15,1,9.15,9.15,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093202,CHEMBL1093202,O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12)c1ccccc1,,6.02,1,6.02,6.02,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093203,CHEMBL1093203,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(I)cc1,,9.24,1,9.24,9.24,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093270,CHEMBL1093270,CCCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,,9.42,1,9.42,9.42,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093271,CHEMBL1093271,CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21,,8.45,1,8.45,8.45,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093313,CHEMBL1093313,Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12,,7.75,1,7.75,7.75,Ki,B,single protein format,single_protein,9,D,2011,
CHEMBL1093430,CHEMBL1093430,CCn1ncc2c1nc(N)n1nc(-c3ccc(Cl)cc3)nc21,,7.08,1,7.08,7.08,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093431,CHEMBL1093431,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,,6.71,1,6.71,6.71,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093432,CHEMBL1093432,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(F)cc3)nn12,,6.9,1,6.9,6.9,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1093480,CHEMBL1093480,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1CCc1ccccc1,,8.2,1,8.2,8.2,Ki,B,single protein format,single_protein,9,D,2022,
CHEMBL1094143,CHEMBL1094143,O=C(Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12)c1ccccc1,,6.74,1,6.74,6.74,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1094244,CHEMBL1094244,CCN1CCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,,7.94,1,7.94,7.94,Ki,F,assay format,other,8,H,2010,
CHEMBL1094547,CHEMBL1094547,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(N3CCN(CC4CC4)CC3)ccc1C2=O,,7.63,1,7.63,7.63,Ki,F,assay format,other,8,H,2010,
CHEMBL1094548,CHEMBL1094548,CN1CCCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,,8.0,1,8.0,8.0,Ki,F,assay format,other,8,H,2010,
CHEMBL1094721,CHEMBL1094721,CC(C)N(CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O)C(C)C,,7.86,1,7.86,7.86,Ki,F,assay format,other,8,H,2010,
CHEMBL1094846,CHEMBL1094846,Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(OCCN3C4CCC3CC4)ccc1C2=O,,7.46,1,7.46,7.46,Ki,F,assay format,other,8,H,2010,
CHEMBL1094986,CHEMBL1094986,Cc1cc(C)nc(NC(=N)NCCc2c[nH]c3ccc(F)cc23)n1,,6.7,1,6.7,6.7,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1094987,CHEMBL1094987,Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12,,6.92,1,6.92,6.92,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL109499,CHEMBL109499,Nc1cc(C(=O)N2CCCC2)cc2nc(-c3ccco3)nn12,,7.96,1,7.96,7.96,Ki,B,single protein format,single_protein,8,H,2004,
CHEMBL1095172,CHEMBL1095172,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCN3CCOCC3)ccc1C2=O,,8.36,1,8.36,8.36,Ki,F,assay format,other,8,H,2010,
CHEMBL1095487,CHEMBL1095487,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCCCC3)ccc1C2=O,,7.45,1,7.45,7.45,Ki,F,assay format,other,8,H,2010,
CHEMBL1095488,CHEMBL1095488,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCOCC3)ccc1C2=O,,8.155,2,8.12,8.19,Ki,B;F,assay format;cell-based format,cell_based,8;9,D;H,2010;2021,
CHEMBL1095489,CHEMBL1095489,Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(OCCN3CCOCC3)ccc1C2=O,,7.74,1,7.74,7.74,Ki,F,assay format,other,8,H,2010,
