molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5274187,CHEMBL5274187,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)c(O)c4)nn32)CC1,,7.21,1,7.21,7.21,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5274305,CHEMBL5274305,COc1ccc2nc(Cl)c(/C=C/C(=O)c3ccc(C)cc3)cc2c1,,7.43,1,7.43,7.43,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5274514,CHEMBL5274514,C=CC(=O)N1CCCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cccc1c2,,8.46,3,7.26,9.26,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5274657,CHEMBL5274657,O=C(NC1=NC2C(=O)NN=C(c3ccc(Br)cc3)C2S1)Nc1ccc(Cl)cc1,,7.1,1,7.1,7.1,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5274670,CHEMBL5274670,COc1cc2c(Nc3ccc(Cc4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,,6.17,1,6.17,6.17,IC50,B,assay format,other,9,D,2022,
CHEMBL5274692,CHEMBL5274692,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,,9.81,1,9.81,9.81,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5275486,CHEMBL5275486,COc1cc2c(Nc3ccc(Oc4ccccc4)c(Cl)c3)ncnc2cc1OCC1CCN(C)CC1,,6.97,1,6.97,6.97,IC50,B,assay format,other,9,D,2022,
CHEMBL5275642,CHEMBL5275642,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,,8.9,4,7.46,9.77,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5275672,CHEMBL5275672,Cc1nnc2n1N=C(c1ccccc1OCCNCCCNCCOc1ccccc1C1=Nn3c(C)nnc3SC1)CS2,,7.19,1,7.19,7.19,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5275712,CHEMBL5275712,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OCC)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,,7.5,1,7.5,7.5,IC50,B,cell-based format,cell_based,9,D,2023,
CHEMBL5275872,CHEMBL5275872,COc1cc(/C=C2\CC(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC,,6.3,1,6.3,6.3,IC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL5275916,CHEMBL5275916,CC(=O)N1CCOc2c1ccc1ncnc(Nc3cccc(Br)c3)c21,,7.34,1,7.34,7.34,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5276173,CHEMBL5276173,CC(=O)Nc1nc(C(=O)NNC(=O)CCN2CCN(C)CC2)cs1,,6.88,1,6.88,6.88,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5276251,CHEMBL5276251,O=C(/C=C/c1ccc(F)cc1)c1cc(Br)cc2cc(-c3ccccc3)oc12,,7.05,1,7.05,7.05,IC50,B,single protein format,single_protein,9,D,2021,
