molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL108313,CHEMBL108313,Cc1nc2ccccc2c(N)c1COCc1cccc(C(=O)C(F)(F)F)c1,,8.52,1,8.52,8.52,IC50,B,single protein format,single_protein,9,D,2001,,374.36199999999997,4.587220000000003,65.21000000000001,1,4,5,3,3,0.2,0.663761806693407
CHEMBL108696,CHEMBL108696,Cc1nc2cccc(F)c2c(N)c1CSCc1cccc(C(=O)C(F)(F)F)c1,,8.52,1,8.52,8.52,IC50,B,single protein format,single_protein,9,D,2001,,408.42,5.442920000000003,55.98,1,4,5,3,3,0.2,0.45101124564996503
CHEMBL107316,CHEMBL107316,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,,8.48,1,8.48,8.48,Ki,B,single protein format,single_protein,9,D,2004,,379.50000000000017,4.361100000000004,38.77,0,4,6,4,2,0.4583333333333333,0.7474614915624849
CHEMBL2393107,CHEMBL2393107,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.475,2,7.43,9.52,IC50,B,single protein format,single_protein,9,D,2011,,640.272,8.426140000000004,95.15,4,5,15,5,4,0.39473684210526316,0.09796431489011954
CHEMBL3221292,CHEMBL3221292,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.445,2,8.11,8.78,IC50,B,single protein format,single_protein,9,D,2011,,626.245,8.036040000000007,95.15,4,5,14,5,4,0.3783783783783784,0.10641638493113885
CHEMBL3221285,CHEMBL3221285,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.44,2,8.44,8.44,IC50,B,single protein format,single_protein,9,D,2011,,647.9080000000001,8.943040000000003,95.15,4,5,18,5,4,0.43902439024390244,0.08092769883055374
CHEMBL3221283,CHEMBL3221283,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.425,2,7.86,8.99,IC50,B,single protein format,single_protein,9,D,2011,,605.827,7.772740000000008,95.15,4,5,15,5,4,0.39473684210526316,0.10388524164454625
CHEMBL419926,CHEMBL419926,Cc1nc2cccc(F)c2c(N)c1COCc1cccc(C(=O)C(F)(F)F)c1,,8.42,1,8.42,8.42,IC50,B,single protein format,single_protein,9,D,2001,,392.352,4.726320000000003,65.21000000000001,1,4,5,3,3,0.2,0.5038136352841461
CHEMBL490866,CHEMBL490866,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[N+](CCCCCCCCN1C(=O)c3ccccc3C1=O)=C2,,8.4,1,8.4,8.4,IC50,B,single protein format,single_protein,9,D,2008,,529.6570000000005,4.486700000000004,79.08,1,5,10,6,2,0.46875,0.21245326528691225
CHEMBL278020,CHEMBL278020,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,NEOSTIGMINE,8.34,1,8.34,8.34,IC50,B,single protein format,single_protein,9,D,2011,4,223.29599999999996,1.9437,29.540000000000003,0,2,2,1,1,0.4166666666666667,0.7170811018086075
