molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3221005,CHEMBL3221005,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,9.27,2,8.65,9.89,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221006,CHEMBL3221006,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.23,2,7.6,8.86,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221007,CHEMBL3221007,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.735,2,7.12,10.35,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221008,CHEMBL3221008,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.315000000000001,2,7.82,8.81,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221009,CHEMBL3221009,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.7299999999999995,2,6.42,9.04,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221010,CHEMBL3221010,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.725,2,7.29,8.16,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221270,CHEMBL3221270,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.1899999999999995,2,7.06,7.32,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221271,CHEMBL3221271,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.1,1,8.1,8.1,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221272,CHEMBL3221272,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.64,1,7.64,7.64,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221273,CHEMBL3221273,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,6.895,2,6.09,7.7,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221274,CHEMBL3221274,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,6.925,2,6.58,7.27,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221275,CHEMBL3221275,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.49,2,6.37,8.61,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221276,CHEMBL3221276,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.445,2,7.05,7.84,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221277,CHEMBL3221277,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.47,1,7.47,7.47,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221278,CHEMBL3221278,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.5,2,7.26,7.74,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221279,CHEMBL3221279,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,6.705,2,6.01,7.4,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221280,CHEMBL3221280,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.115,2,6.71,7.52,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221281,CHEMBL3221281,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.47,1,7.47,7.47,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221282,CHEMBL3221282,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.04,2,7.82,8.26,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221283,CHEMBL3221283,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.425,2,7.86,8.99,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221284,CHEMBL3221284,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.72,2,7.35,8.09,IC50,B,single protein format,single_protein,9,D,2011,
