molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5281758,CHEMBL5281758,Cn1c2ccccc2c2cc[n+](-c3ccc(Cl)cc3)cc21,,6.385,2,6.25,6.52,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5282182,CHEMBL5282182,CCC(=O)CNC(=O)Nc1nc2ccc(-c3oc4c(OC)c(O)c(O)c(OC)c4c(=O)c3O)cc2s1,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,9,D,2018,
CHEMBL5282524,CHEMBL5282524,Cn1c2ccccc2c2cc[n+](-c3ccc(I)cc3)cc21,,6.62,3,6.52,6.62,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5282788,CHEMBL5282788,O=C1CC2Cc3ccsc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1,,6.27,1,6.27,6.27,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5282833,CHEMBL5282833,O=c1c(O)c(-c2ccc(F)cc2)oc2cc(F)c(I)cc12,,8.49,1,8.49,8.49,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5283494,CHEMBL5283494,O=C1CC2CCc3ccsc3C2=NN1CCN1CCN(Cc2ccccc2)CC1,,6.84,2,6.77,6.91,IC50;Ki,B,single protein format,single_protein,9,D,2023,
CHEMBL5283780,CHEMBL5283780,Cc1ccc2c(c1)c1cc[n+](-c3ccccc3)cc1n2C,,6.38,2,6.38,6.38,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5284318,CHEMBL5284318,CCN(CC)CCOc1ccc2c(=O)cc(-c3ccc(OC)cc3)oc2c1,,7.57,1,7.57,7.57,IC50,B,single protein format,single_protein,9,D,2018,
CHEMBL5284423,CHEMBL5284423,COc1ccc2cc([C@H](C)C(=O)N/N=C3\c4cc(OC)c(OC)cc4CC3CC3CCN(Cc4ccccc4)CC3)ccc2c1,,6.82,1,6.82,6.82,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5285181,CHEMBL5285181,CCOC(=O)[n+]1ccc2c([nH]c3cc(OC)ccc32)c1C,,6.6,2,6.6,6.6,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5285678,CHEMBL5285678,CC(C)n1c2ccccc2c2cc[n+](-c3ccccc3)cc21,,6.27,1,6.27,6.27,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5285784,CHEMBL5285784,COc1ccc(-c2cc(=O)c3ccc(OCCN4CCCC4)cc3o2)cc1,,6.98,1,6.98,6.98,IC50,B,single protein format,single_protein,9,D,2018,
CHEMBL5285953,CHEMBL5285953,CCOc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)cc1)C2=O,,7.35,1,7.35,7.35,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5286535,CHEMBL5286535,COc1cc(/C=C/c2nnc(-c3ccc(F)cc3F)o2)ccc1O,,9.72,1,9.72,9.72,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5286597,CHEMBL5286597,CCN(CC)CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,9,D,2018,
CHEMBL5287537,CHEMBL5287537,Cc1ccc(-[n+]2ccc3c4ccccc4n(C)c3c2)cc1,,6.54,3,6.52,6.62,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5287982,CHEMBL5287982,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1OC,,6.84,1,6.84,6.84,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5288465,CHEMBL5288465,O=C1CC2CCc3sccc3C2=NN1CCCCN1CCN(Cc2ccccc2)CC1,,6.07,1,6.07,6.07,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5288918,CHEMBL5288918,COc1cc2c(cc1OC)/C(=N\NC(=O)C(NC(=O)C(C)c1ccc(CC(C)C)cc1)C(C)C)C(CC1CCN(Cc3ccccc3)CC1)C2,,6.4,1,6.4,6.4,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5289604,CHEMBL5289604,COc1cc2c(cc1OC)/C(=N\NC(=O)c1ccccc1OC(C)=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,7.34,1,7.34,7.34,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5289994,CHEMBL5289994,COc1ccc(C(=O)N2Cc3ccc(N4C(=O)c5ccccc5C4=O)cc3CC2=O)cc1,,7.09,1,7.09,7.09,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5290033,CHEMBL5290033,Cc1ccc(NCC[C@@H]2CCCN3CCCC[C@H]23)c2c(=O)c3ccccc3oc12,,6.85,1,6.85,6.85,IC50,B,single protein format,single_protein,9,D,2018,
CHEMBL5290940,CHEMBL5290940,Cc1ccc(-c2noc(-c3cccc(OCC4CCN(Cc5ccccc5Cl)CC4)c3)n2)cn1,,6.24,1,6.24,6.24,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5291052,CHEMBL5291052,O=C(/C=C/c1ccc(F)cc1)c1cc(I)c(Br)cc1O,,7.96,1,7.96,7.96,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5268897,CHEMBL5315188,CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN4CCC(CC5Cc6cc(OC)c(OC)cc6C5)CC4)c3C(C1)C2,,8.305,2,8.2,8.41,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL53623,CHEMBL53623,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,,7.77,1,7.77,7.77,IC50,B,assay format,other,8,H,1999,
CHEMBL5394478,CHEMBL5394478,C#CCCCCCCCCCN(C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,,6.91,1,6.91,6.91,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5394683,CHEMBL5394683,CC(C)N(C(=O)Oc1ccc2c(CN(C)CCC3CCCCCC3)c[nH]c2c1)C(C)C,,6.47,1,6.47,6.47,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5396071,CHEMBL5396071,COc1cccc(C(c2ccc(F)cc2)N2CCN(c3cnccn3)CC2)c1O,,6.15,1,6.15,6.15,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5396394,CHEMBL5396394,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)Cc3ccccc3)cccc12,,6.28,1,6.28,6.28,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5396781,CHEMBL5396781,NS(=O)(=O)c1cccc(NC(=S)N/N=C2\C(=O)N(Cc3ccccc3)c3ccc([N+](=O)[O-])cc32)c1,,6.66,1,6.66,6.66,Ki,B,single protein format,single_protein,9,D,2024,
