molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL3649685,CHEMBL3649685,NC1(c2ccc(-n3c(-c4ccnnc4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,,8.3,2,8.3,8.3,IC50,B,single protein format,single_protein,8;9,D;H,2014,,503.61000000000047,4.719000000000005,94.98,1,7,5,7,5,0.26666666666666666,0.3708272551809931
CHEMBL3970476,CHEMBL3970476,CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,8.3,6,8.3,9.0,IC50,B,assay format;cell-based format,cell_based,8,H,2015,,388.8550000000002,1.7801999999999993,78.53,1,5,3,4,2,0.42105263157894735,0.8666895319374015
CHEMBL1773605,CHEMBL1773605,CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc2s1,,8.3,1,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2011,,458.9520000000001,4.770900000000002,101.04999999999998,2,6,5,4,4,0.05,0.4192733369449
CHEMBL427422,CHEMBL427422,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4F)c3)cc12,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,9,D,2007,,395.41300000000007,3.555320000000002,89.71,2,5,6,4,4,0.19047619047619047,0.521093393248098
CHEMBL4529738,CHEMBL4529738,Cn1ncc(Cl)c1-c1coc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c1,,8.29,1,8.29,8.29,IC50,B,assay format,other,9,D,2019,,420.84700000000015,3.4872000000000023,72.09,2,4,4,4,3,0.3,0.6774331126426503
CHEMBL2375968,CHEMBL2375968,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cc1F,,8.28,1,8.28,8.28,IC50,B,cell-based format,cell_based,9,D,2013,,429.4520000000002,2.34192,125.38,2,8,5,4,3,0.42857142857142855,0.5922120358969151
CHEMBL4751394,CHEMBL4751394,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,BAY-1125976,8.28,9,7.36,9.05,IC50;Kd,B;F,cell-based format;single protein format,mixed,8;9,D;H,2017;2021;2023,1,383.45500000000004,3.5001000000000024,99.3,2,4,4,5,4,0.17391304347826086,0.5632488000301975
CHEMBL3701728,CHEMBL3701728,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccccc3-4)cc2)C1,,8.28,2,8.28,8.28,IC50,B,cell-based format,cell_based,8;9,D;H,2014,,423.5160000000002,4.932800000000004,73.3,2,4,3,6,4,0.2222222222222222,0.48989774626746985
CHEMBL2325995,CHEMBL2325995,NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,8.275,2,8.25,8.3,IC50,B,single protein format,single_protein,8;9,D;H,2013;2016,,512.0580000000002,2.8789000000000007,112.4,3,7,8,5,3,0.5,0.42596949655180927
CHEMBL5712046,CHEMBL5712046,C=CC(=O)Nc1cc(Br)cc(C(=O)NC2CCN(Cc3ccc(-c4nc5cc[nH]c(=O)c5cc4-c4ccccc4)cc3)CC2)c1,,8.274999999999999,2,8.12,8.43,IC50;Ki,B,cell-based format,cell_based,9,D,2019,,662.5880000000002,6.538500000000005,107.19,3,5,8,6,5,0.16666666666666666,0.1638054002773945
CHEMBL3924599,CHEMBL3924599,CC(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,,8.27,2,8.27,8.27,IC50,B,single protein format,single_protein,8,H,2015,,516.5470000000003,4.333880000000002,108.68,2,7,7,4,3,0.44,0.4500538211617099
CHEMBL5828090,CHEMBL5828090,CC(C)(O)C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,8.27,1,8.27,8.27,IC50,B,single protein format,single_protein,8,H,2016,,456.9780000000002,2.927500000000002,120.16,4,6,6,4,3,0.43478260869565216,0.4523227539614714
CHEMBL574268,CHEMBL574268,N[C@H](COc1cncc(-c2ccc3c(c2)C(=O)C(=O)N3)c1)Cc1c[nH]c2ccccc12,,8.27,1,8.27,8.27,IC50,B,single protein format,single_protein,8,H,2009,,412.44900000000007,3.3135000000000012,110.1,3,5,6,5,4,0.125,0.42098125280203574
CHEMBL5789489,CHEMBL5789489,Cc1c[nH]c2ncnc(N3CCC(N)(C(=O)N[C@@H](CC(C)(C)O)c4ccc(Cl)cc4)CC3)c12,,8.27,1,8.27,8.27,IC50,B,single protein format,single_protein,8,H,2020,,471.0050000000003,3.235920000000002,120.16000000000001,4,6,6,4,3,0.4583333333333333,0.4386601028493176
CHEMBL3701755,CHEMBL3701755,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3nccnc3-4)cc2)CC(O)(C2CC2)C1,,8.27,2,8.27,8.27,IC50,B,cell-based format,cell_based,8;9,D;H,2014,,451.53000000000026,4.112900000000003,99.08,2,6,4,7,4,0.2962962962962963,0.48443413997216217
CHEMBL211281,CHEMBL211281,c1ccc2c(C[C@@H](COc3cncc(-c4cc5ccncc5s4)c3)Nc3cc4ccncc4s3)c[nH]c2c1,,8.27,1,8.27,8.27,IC50,B,single protein format,single_protein,9,D,2006,,533.6820000000001,7.551500000000004,75.72,2,7,8,7,7,0.1,0.21090075264155794
CHEMBL4528363,CHEMBL4528363,CC(C)(N)c1ccc(-n2c(-c3cccnc3N)nc3ccc(-c4ccccc4)nc32)cc1,,8.27,1,8.27,8.27,IC50,B,cell-based format,cell_based,9,D,2016,,420.5200000000001,4.925500000000002,95.64,2,5,4,5,5,0.11538461538461539,0.4299338735097486
CHEMBL1096291,CHEMBL1096291,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCN)cc21,,8.260000000000002,2,8.22,8.3,IC50;Ki,B,single protein format,single_protein,8,H,2009,,371.4010000000001,0.5433000000000004,151.13000000000002,3,9,5,3,3,0.4117647058823529,0.5457034010026308
CHEMBL3701751,CHEMBL3701751,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cnccc3-4)cc2)CCC1,,8.26,2,8.26,8.26,IC50,B,cell-based format,cell_based,8;9,D;H,2014,,394.4780000000002,4.966900000000003,65.96,1,4,3,6,4,0.2,0.5329126873193668
CHEMBL5994474,CHEMBL5994474,CCc1c(N)ncnc1N1CC[C@@H](c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)[C@@H](F)C1,,8.26,1,8.26,8.26,IC50,B,single protein format,single_protein,8,H,2018,,535.5650000000002,4.680300000000004,76.10000000000001,1,6,7,5,3,0.5,0.44313514038972357
