molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL559301,CHEMBL559301,Nc1nc(O)c(Cc2nn3c(COc4ccc(Cl)cc4)nnc3s2)s1,,6.75,1,6.75,6.75,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL559513,CHEMBL559513,CN1CCN(c2cccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,,9.0,1,9.0,9.0,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL559639,CHEMBL559639,Cn1nc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,,7.09,1,7.09,7.09,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL5596897,CHEMBL5596897,O=C(c1ccc([N+](=O)[O-])cc1)[C@H]1[C@H](c2cn(-c3ccccc3)nc2-c2ccccc2)[C@@H]2CC3CCCCC3N2[C@]12C(=O)Nc1ccc(Cl)cc12,,7.12,1,7.12,7.12,IC50,B,single protein format,single_protein,9,D,2024,
CHEMBL559844,CHEMBL559844,CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,,7.35,1,7.35,7.35,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL559845,CHEMBL559845,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,,8.7,1,8.7,8.7,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL560102,CHEMBL560102,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(OC4CCN(C)CC4)c3)nc1-2,,7.33,1,7.33,7.33,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL560301,CHEMBL560301,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N(C)C)cc3)nc1-2,,7.23,1,7.23,7.23,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL560817,CHEMBL560817,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1,,8.7,1,8.7,8.7,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL560818,CHEMBL560818,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C,,7.62,1,7.62,7.62,IC50,B,single protein format,single_protein,8,H,2009,
