molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL2105760,CHEMBL2105760,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,BREXPIPRAZOLE,6.23,1,6.23,6.23,Ki,B,single protein format,single_protein,9,D,2024,4,433.5770000000001,4.724000000000004,48.57,1,5,7,5,4,0.32,0.42845507847371217
CHEMBL124668,CHEMBL124668,N#CN/C(=N\c1cccc(F)c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,6.23,1,6.23,6.23,IC50,B,cell-based format,cell_based,8,H,2001,,418.47600000000006,3.256680000000001,105.36,4,5,8,3,3,0.17391304347826086,0.14714781949274203
CHEMBL68021,CHEMBL68021,CCc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3cccnc3)cc2)cc1,,6.23,1,6.23,6.23,IC50,B,cell-based format,cell_based,8,H,1998,,455.58000000000015,3.0168000000000017,100.55000000000001,3,6,12,3,3,0.2916666666666667,0.3631381712227383
CHEMBL1089725,CHEMBL1089725,O=C(Cc1nc2ccccc2o1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,6.22,1,6.22,6.22,IC50,B,cell-based format,cell_based,9,D,2010,,416.48100000000005,3.269700000000001,100.28,3,6,9,4,4,0.20833333333333334,0.3622340766787094
CHEMBL67015,CHEMBL67015,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3cccnc3)cc2)cc1,,6.22,1,6.22,6.22,IC50,B,cell-based format,cell_based,8,H,1998,,569.7280000000004,4.156200000000003,141.68,5,7,17,3,3,0.3793103448275862,0.1537665315449006
CHEMBL564556,CHEMBL564556,O=C(Cc1cccc2ccccc12)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,6.22,1,6.22,6.22,EC50,F,cell-based format,cell_based,9,D,2009,,470.5690000000002,4.298600000000002,90.82000000000001,4,5,11,4,4,0.20689655172413793,0.24551351342124594
CHEMBL56768,CHEMBL56768,CCCCCCc1nc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)no1,,6.22,1,6.22,6.22,IC50,B,cell-based format,cell_based,8,H,1999,,426.5420000000001,4.687400000000005,88.33,1,6,9,4,3,0.36363636363636365,0.49960271034371007
CHEMBL491645,CHEMBL491645,CC(C)(C)C(=O)Nc1ccc(Oc2cccc(CCNC[C@H](O)c3cccc(Cl)c3)c2)cc1C(=O)O,,6.21,1,6.21,6.21,EC50,F,cell-based format,cell_based,9,D,2008,,511.0180000000002,5.680800000000006,107.89,4,5,10,3,3,0.2857142857142857,0.2612410851846824
CHEMBL1083994,CHEMBL1083994,Cc1ccc(C(C)C)c(OCC(O)CN2CCC(CN3C(=O)c4cccc5cccc(c45)C3=O)CC2)c1,,6.21,2,6.0,6.42,IC50;Ki,B;F,cell-based format,cell_based,9,D,2010,,500.6390000000003,5.019520000000004,70.08000000000001,1,5,8,5,3,0.41935483870967744,0.4400482724703168
CHEMBL332132,CHEMBL332132,N#CN/C(=N\c1ccc2c(c1)N(c1nc(-c3ccc(OC(F)(F)F)cc3)cs1)CC2)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,6.21,1,6.21,6.21,IC50,B,cell-based format,cell_based,8,H,2001,,684.748,6.833880000000007,130.72000000000003,4,9,11,6,5,0.2,0.038877546506305746
