molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL506518,CHEMBL1187520,O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCCCC1,,6.9,1,6.9,6.9,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL513419,CHEMBL1187643,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1CC1CCCCC1,,6.43,1,6.43,6.43,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL514032,CHEMBL1187654,CC(C)NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,6.0,1,6.0,6.0,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL516056,CHEMBL1187711,CNS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,6.3,1,6.3,6.3,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL516209,CHEMBL1187716,CC(C)Cc1cc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.31,1,6.31,6.31,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL520313,CHEMBL1187778,NS(=O)(=O)c1ccccc1CCCCOCCCCCCNC[C@H](O)c1ccc(O)c(CO)c1,,6.6,1,6.6,6.6,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL536108,CHEMBL1188359,CN(c1ccc(CCNC[C@H](O)c2cccc(Cl)c2)cc1)c1ccc(OCC(=O)O)cc1,,7.2,1,7.2,7.2,EC50,F,cell-based format,cell_based,9,D,2008,
CHEMBL536330,CHEMBL1188436,O=C(O)COc1ccc(Nc2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1,,8.04,1,8.04,8.04,EC50,F,cell-based format,cell_based,9,D,2008,
CHEMBL537693,CHEMBL1188934,O=C(O)COc1ccc(Oc2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1,,7.43,1,7.43,7.43,EC50,F,cell-based format,cell_based,9,D,2008,
CHEMBL585382,CHEMBL1197779,CC(C)(Cc1ccc(NC(=O)CCCNC(=O)C[N+](C)(C)C)cc1)NCC(O)c1cc(O)cc2c1OCC(=O)N2,,7.55,1,7.55,7.55,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL587197,CHEMBL1197807,CC(C)(Cc1ccc(NC(=O)CCCNC(=O)C[N+](C)(C)C)cc1)NCC(O)c1ccc(O)c2c1OCC(=O)N2,,8.46,1,8.46,8.46,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL1084647,CHEMBL1198857,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,VILANTEROL ACETATE,6.4,1,6.4,6.4,EC50,F,cell-based format,cell_based,9,D,2010,4
CHEMBL1084648,CHEMBL1198879,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2cc(Cl)ccc2Cl)ccc1O,,7.9,1,7.9,7.9,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1084656,CHEMBL1198882,NS(=O)(=O)c1cccc(COCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,7.3,1,7.3,7.3,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1084891,CHEMBL1198889,Cc1cc(C)cc(COCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,8.1,1,8.1,8.1,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1085399,CHEMBL1198908,CS(=O)(=O)Nc1cccc(COCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,7.9,1,7.9,7.9,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1085638,CHEMBL1198915,NC(=O)Nc1cccc(COCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,7.7,1,7.7,7.7,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1085837,CHEMBL1198923,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2cccc3ccccc23)ccc1O,,7.9,1,7.9,7.9,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1085395,CHEMBL1199261,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2ccccc2)ccc1O,,7.5,1,7.5,7.5,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1086536,CHEMBL1199300,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2cccc(O)c2)ccc1O,,7.7,1,7.7,7.7,EC50,F,cell-based format,cell_based,9,D,2010,
CHEMBL1201237,CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,LEVOBUNOLOL,8.280000000000001,2,8.16,8.4,IC50;Ki,B,cell membrane format,other,8,H,,4
CHEMBL12188,CHEMBL12188,CS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,6.08,1,6.08,6.08,IC50,B,cell-based format,cell_based,8,H,1998,
CHEMBL1221540,CHEMBL1221540,CCC(CC)CNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,6.77,1,6.77,6.77,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221541,CHEMBL1221541,C[C@@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C1CCCCC1,,8.82,1,8.82,8.82,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221542,CHEMBL1221542,C[C@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C1CCCCC1,,7.41,1,7.41,7.41,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221543,CHEMBL1221543,CC(C)(C)CC(C)(C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,8.04,1,8.04,8.04,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221586,CHEMBL1221586,O=c1[nH]c2c(O)ccc([C@@H](O)CNCC34CC5CC(CC(C5)C3)C4)c2s1,,7.45,1,7.45,7.45,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221587,CHEMBL1221587,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3)c2s1,,8.42,1,8.42,8.42,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221588,CHEMBL1221588,Cc1onc(-c2ccccc2)c1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,6.04,1,6.04,6.04,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221589,CHEMBL1221589,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCc3ccccc3)c2s1,,8.7,1,8.7,8.7,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221590,CHEMBL1221590,CC(C)(Cc1ccccc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,8.74,1,8.74,8.74,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221634,CHEMBL1221634,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@@H]3CCCc4ccccc43)c2s1,,6.95,1,6.95,6.95,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221635,CHEMBL1221635,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCCc4ccccc43)c2s1,,7.24,1,7.24,7.24,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221636,CHEMBL1221636,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCCc3ccccc3)c2s1,,7.82,1,7.82,7.82,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221637,CHEMBL1221637,C[C@@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)c1ccc2ccccc2c1,,8.85,1,8.85,8.85,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221638,CHEMBL1221638,C[C@H](NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)c1ccc2ccccc2c1,,7.47,1,7.47,7.47,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221679,CHEMBL1221679,O=c1[nH]c2c(O)ccc([C@@H](O)CNC3CCCCCC3)c2s1,,7.1,1,7.1,7.1,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221680,CHEMBL1221680,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@@H]3CCC[C@H]3OCc3ccccc3)c2s1,,9.05,1,9.05,9.05,Ki,B,single protein format,single_protein,9,D,2010,
CHEMBL1221681,CHEMBL1221681,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@@H]3OCc3ccccc3)c2s1,,7.0649999999999995,2,6.97,7.16,Ki,B,cell-based format;single protein format,mixed,9,D,2010;2014,
CHEMBL1221682,CHEMBL1221682,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@@H]3CCC[C@@H]3C3CCCC3)c2s1,,7.76,2,7.75,7.77,Ki,B,cell-based format;single protein format,mixed,9,D,2010;2014,
